id,text,created_at,hashtags
1757541456506749075,"@zeinnawawyreal Salam akal sehat lur, 01 insha allah 🤲",2024-02-13 23:05:11+00:00,
1757541406326014176,"tergantung klo sm anak sq 5
kalo ga sm mereka duo trio",2024-02-13 23:04:59+00:00,
1757541380325544036,@idextratime Dari sunter sampai bogor sekarang hujan deras,2024-02-13 23:04:53+00:00,
1757541332447641919,"@busshlittt @LemonEnergy_ @idextratime @bliblidotcom Debat aja bro, gk ush bawa PP anime",2024-02-13 23:04:41+00:00,
1757541319139078641,@Jatayu_45back Aamiin... Semoga Allah menyelamatkan Indonesia lewat tangan PASLON 01...,2024-02-13 23:04:38+00:00,
1757541298314387558,GW RESAH BANGET DENGAN PEPERANGAN POLITIK INI. RASANYA PINGIN PINDAH KE NARNIA AJA,2024-02-13 23:04:33+00:00,
1757541233432662406,"inget
mantan 1
tmn cewe
pdktan
mantan 2 
secc acc

kosong :')",2024-02-13 23:04:18+00:00,
1757541219532669065,selamat pagi untuk orang orang yg milih 01,2024-02-13 23:04:14+00:00,
1757541217288831386,eh lu takut gasih,2024-02-13 23:04:14+00:00,
1757541184078336211,"MBOH LAH ANJIR TEMEN KU, KU JELASIN PANJANG LEBAR ALASAN KNP Aku milih 01 responnya dry text anjir, udah lah tunggu gimana klo emang 02 menang ku ketawain nanti",2024-02-13 23:04:06+00:00,
1757541159898112095,"Bahi pemilih Muslim pada 01

Sebelum nyoblos baca surah al-ikhlas 3x, Shalawat 3x, lalu berdo’alah

Semoga Pak @aniesbaswedan  dan Gus @cakimiNOW Diberikan Amanah pada Negri ini

Abis itu selesai nyoblos di kotak suara Jangan lupa pragakan simbol PERUBAHAN",2024-02-13 23:04:00+00:00,
1757541114893242783,"Ya Allah yg Maha Mengabulkan doa …. Ijinkan rakyat Indonesia memiliki pemimpin yg memiliki akhlan mulia spt abah @aniesbaswedan … Aamiin Yaa Raab 😭

Hanya kepada Engkau lah kamj meminta 

Hanya kepada Engkau lah kami meminta pertolongan 

#AMIN2024 https://t.co/T0yS2Vf0LQ",2024-02-13 23:03:49+00:00,AMIN2024
1757541107431334289,@Shanayahere_ Wa alikum musalam,2024-02-13 23:03:48+00:00,
1757541093032522145,@JasaSuperFaqih @mohmahfudmd Apa bong,2024-02-13 23:03:44+00:00,
1757541060195332338,@dwinnura @dayatpiliang Menurut aku sih 01 02 03 gak ada yang sempurna itu mereka punya track record jeleknya masing masing kita hanya memilih menurut hati masing masing mana yang minim kejelekannya so jangan saling judge deh hargai aja pilihan dan alesan masing masing orang,2024-02-13 23:03:36+00:00,
1757541051961606262,"1. Yoon 
2. Yoon/J 
3. Seeun 
4. Isa 
5. Yoon
6. Sieun 
7. J
8. Sumin",2024-02-13 23:03:34+00:00,
1757541047880876236,"@PartaiSocmed @bawaslu_RI Saling tuduh curang dalam proses pemilu, ternyata 02 dan 03 sama saja....jadi pilihan sdh benar kita pilih Paslon 01, semoga Alloh meridhoi dan memenangkan AMIN..... Aamiin 🤲🤲",2024-02-13 23:03:34+00:00,
1757541018948468900,@LemonEnergy_ @RofiKrnwn @irgy__ @idextratime @bliblidotcom Kalo gitu knpa gk ngomongin kdb cetak gol penentu kemenangan city di kandang Madrid leg 1 ucl tahun lalu? Knpa kurang epic? Padahal itu laga krusial loh,2024-02-13 23:03:27+00:00,
1757540991689502739,@JohnCornyn Russian propaganda? Et Tu John?,2024-02-13 23:03:20+00:00,
1757540986958623142,Semua mau ente ajalah .....,2024-02-13 23:03:19+00:00,
1757540958814773581,@geloraco Ancaman terbesar dari 02 sepertinya 01...,2024-02-13 23:03:12+00:00,
1757540940879638901,@liycanthropeew Tapi si kusen ini pernah banget malah Stitch video Ragil terus ngata-ngatain gitu,2024-02-13 23:03:08+00:00,
1757540845035614268,@PendingUstaz 😂😂😂😂😂😂😂😂😂😂 gauro fa yana tafiya kuma yana chilling inyana da kudi.,2024-02-13 23:02:45+00:00,
1757540815239512390,gue mau mandi dan dandan siap siap ke tps kalian  JANGAN LUPA DITPS COBLOS 01,2024-02-13 23:02:38+00:00,
1757540802967023692,"@arifin34533 Katanya pak anis n pak imin dilaporkan gara2 film ini,,ini pak jk laporin skalian,,,gmn????gak malu tah lapor melapor ttg kebenaran???",2024-02-13 23:02:35+00:00,
1757540786185376188,"Bahkan gua ingat banget beliau ngata-ngatain Ragil dan masang muka jijik di vid TikTok nya just because nikah sesama jenis.

Jadi bagian gak judgemental nya tu sebelah mana, gua tanya? 🥴",2024-02-13 23:02:31+00:00,
1757540723585646712,"@MocakeId @kemalpalevi @ehardiantoo Kalau mau nurutin tiap buzzer pasti bilangnya ""buka mata kalian pendukung 01,  buka mata kalian pendukung 02 blablabla""

Gaperlu saling memaksa. Mau disuruh buka mata kaki kek, mata batin kek, kalau hatinya udah mantap nyoblos paslon itu yaudah.",2024-02-13 23:02:16+00:00,
1757540637891846440,@are_inismyname @P4P4B0W0_2024 @AditBandit234 @99propaganda @Ndons_Back @Bank_Joee_ @Kimberley_PS08 @AndreasSolusi @JordanMihaf @TheDanz94 Ah masa? Temen saya abis nonton dirty vote langsung pindah ke 01,2024-02-13 23:01:56+00:00,
1757540526855708684,@BlessingGives 2000489485 kuda bank,2024-02-13 23:01:29+00:00,
1757540475073163499,@lifeitssuck Aku mnta boleh ??,2024-02-13 23:01:17+00:00,
1757540445532328389,@liycanthropeew Emang dia temanan sama si celo itu? Bukannya dia temannya sama si Farhan yg katenya jago matematika itu,2024-02-13 23:01:10+00:00,
1757540397264597254,@ruhutsitompul Tagentar untuk perubahan 01🔥,2024-02-13 23:00:58+00:00,
1757540384803377391,"Pemungutan suara today 14 Feb 2024 
No.01, buka surat suara; No.02, tusuk tengahnya, No.03, lipat kembali surat suara masukkan kotak suara. Ikuti petunjuk dengan cermat, terima kasih 🙏👍",2024-02-13 23:00:55+00:00,
1757540298077749686,salam pemilu damai 🙏 https://t.co/zzdoHmSPn7,2024-02-13 23:00:35+00:00,
1757540274048516304,budaya kita coblos #01☝🏻,2024-02-13 23:00:29+00:00,
1757540256595972548,"Bah @aniesbaswedan n Gus @cakimiNOW...tempo hr sy ke JIS utk mmbagikan 500pc Wingko Babat amanah dari donatur pendukung 01 n hr ini sy n istri vote 01...Insyaa Allah keluarga besar sy yg di Bekasi,Bangka Belitung,Karawang,Cimanggis n Palembang jg...begitu jg keluarga besar istri https://t.co/DdZvNy9O1i",2024-02-13 23:00:25+00:00,
1757540251030196322,@Thecuan4 @Bull_winner @stinkyboyphil jujur sih aku ambil prinsip dulu ada yg komen dari 01. kwalitas pendukung sama yg di dukung sama aja...itu saat mereka ngejelekin pak Prabowo..jadi yaudah aku nerapin itu juga ke mereka...pendukung nya Toxic berarti yg di dukung juga tocix🙏🙏,2024-02-13 23:00:24+00:00,
1757540232357097773,@asheladz Aku aku aku,2024-02-13 23:00:19+00:00,
1757540229995716738,@peyborite aku jg ngevote ga bnyk plss lupa ketiduran🫂🫂,2024-02-13 23:00:19+00:00,
1757540207531057275,Cangkem mung asal mbacot.....mreneo......tak kruwes2...,2024-02-13 23:00:13+00:00,
1757540197590307181,@why_safa_whyyy Asia he hota mery sath bi,2024-02-13 23:00:11+00:00,
1757540118800613461,"@kumparan Jadi gini za,, waah jadi semangat dukung 01 aja, kalau kalah mending dukung 03 daripada 02 https://t.co/XZygme7tH5",2024-02-13 22:59:52+00:00,
1757540100689551469,"Ke tps pake item item, menandakan kematian dan kemunduran demokrasi 🥀",2024-02-13 22:59:48+00:00,
1757540097514426757,@SiaranBolaLive Madrid aja tau  cukup 01. oke,2024-02-13 22:59:47+00:00,
1757540080401707215,"@MTAEIL094 Semangat yaa, aku dirumah pun takut ngomongin 01😀😀, udh masuk semua hoax apalagi politik identitasnya",2024-02-13 22:59:43+00:00,
1757540003201110332,"@khan_27 Is jese ullu k pathon ko bs galian deni bnti hen, inhen bs galian samjh ati hen, ye shahi muhalley k white collars hen 😄😄",2024-02-13 22:59:24+00:00,
1757539995764793453,@AbdulRachimmks 01 .. Allahu Akbar,2024-02-13 22:59:23+00:00,
1757539983899160588,"Padahal pilihan 01, 02, 03 sama sama baiknya... tapi malah saling fitnah sana sini... kita fitnah sana sini pun belum tentu kita bisa meminta maaf... tugas kita ya memilih pemimpin sesuai hati nurani kita, sesuai dengan keyakinan kita bahwa beliau beliau ini yg terbaik",2024-02-13 22:59:20+00:00,
1757539973639622830,"#01AMINwinElection
bismillah
@anisbaswedan
@cakimiNOW https://t.co/h8YEgZJrqg",2024-02-13 22:59:17+00:00,01AMINwinElection
1757539968090812795,@busshlittt @LemonEnergy_ @idextratime @bliblidotcom Susah bg dia nyari epic moment macem goal Giroud yg dapet puskas kwkw,2024-02-13 22:59:16+00:00,
1757539923476029508,@idextratime Selalu solid 01. Tetep yakin 01 menang👍,2024-02-13 22:59:05+00:00,
1757539916043657546,"@UGM_FESS Bukan golongan 01, 02, ataupun 03. Intinya politik itu serem, penuh dengan fitnah, segala cara akan dilakukan demi menang, demi menjatuhkan lawannya, dll. Yang berpikir itu murni kelakuan 02, fix kalian itu terlalu polos untuk menilai politik",2024-02-13 22:59:04+00:00,
1757539869088415999,@sophiamega Bodohnya ra obah kalo kata orang jawa alias LO TUH PILIH KARNA APA SIH. Serius aku gapapa kalo 01 bersaing sama 03 ASAL BUKAN 02 gak ketolong lagi mau ngomong apa dah cuapek!,2024-02-13 22:58:52+00:00,
1757539826860277924,@mohmahfudmd Prof @mohmahfudmd anda adalah Role Model Saya semenjak anda menjabat ketua MK sehingga saya memilih Jurusan hukum dan Kekhususan htn tapi kenapa di Indonesia tercinta ini susah sekali bekerja sesuai dengan bidang yang kita inginkan apalah daya bersaing dengan yang punya paman.,2024-02-13 22:58:42+00:00,
1757539769758691525,@Mahaleema1 @jah447798 @SB19Official Ang ganda 😊😊,2024-02-13 22:58:29+00:00,
1757539769741963469,@__Bassirou @Piiibouu @Its_mariemes Gngngngn,2024-02-13 22:58:29+00:00,
1757539763727548904,"@abu_waras Tidak ada perjuangan yg sia sia 
InshaAllah 01 menang 
#AMINmenang https://t.co/nyMLQWhbPX",2024-02-13 22:58:27+00:00,AMINmenang
1757539763379171768,@softheart__hun Wa alikum musalam morning,2024-02-13 22:58:27+00:00,
1757539744811253819,"Aku loh nggak kepikiran beli dress code buat otw TPS haha, lihat teman 01 pake baju wakanda no more kok seru ya, harusnya aku beli sat set ya...gak kepikiran blas haha",2024-02-13 22:58:23+00:00,
1757539687504437539,"@txtfrombrand Sekarang setuju sama kalimat ""01/03 asal jangan 02"" 😭

Malah podcast jeung artis fak😭",2024-02-13 22:58:09+00:00,
1757539682303582324,"@AiraNtieReal Bacooot,,ayo turunin berasnya n PENGUASANYA,,,
MELARAT KITA RAKYAT,,,!!!",2024-02-13 22:58:08+00:00,
1757539653949730964,@tadilovee Weuuuh,2024-02-13 22:58:01+00:00,
1757539602951545118,"@dayatpiliang Kalo 01 atau 03 menang juga sama aja palingan..
Wkwk

Siapapun yg jadi, Lu pikir kebijakan mereka bakal mayoritas untuk rakyatnya atau untuk konglomerat sponsor utama di belakang mereka? Kebijakan yg d ksh ke masyarakat paling cuma buat nylamur aja. Liat aja bsk",2024-02-13 22:57:49+00:00,
1757539597360541902,@dusrimulya Keluarga besar kami 01 dan @PKSejahtera,2024-02-13 22:57:48+00:00,
1757539596605456861,@Boediantar4 Yg tidak terdengar melakukan upaya kecurangan hanya Kubu 01.,2024-02-13 22:57:47+00:00,
1757539546546479323,"jika 01 terpilih, semoga bisa melaksanakan visi misi nya
jika 02 terpilih, semoga tidak ada pengambilan keputusan atas kepentingan pribadi melainkan atas kepentingan rakyat
jika 03 terpilih, semoga tidak menjadi boneka (petugas) partai",2024-02-13 22:57:36+00:00,
1757539543715139923,@zid_01 masa,2024-02-13 22:57:35+00:00,
1757539456595198165,@sokhosy01 Yako togn dal,2024-02-13 22:57:14+00:00,
1757539444343886206,"@SuhartanaM @sosmedkeras Sebenernya keliatan tujuan utamanya dari awal lebih ke 02 sama Presiden kita sih, cuman emg mereka bisa ngebawanya dengan fair, jadi sedikit beberapa borok 01 &amp; 03 pun ga masalah mereka buka2an aja.",2024-02-13 22:57:11+00:00,
1757539435825258872,BISMILLAHIRRAHMANIRRAHIM....AMIN 01,2024-02-13 22:57:09+00:00,
1757539434101399633,"@sophiamega gue juga susa kasih tau pendukung 01.
pdahal di sini yg paling pengalaman dan paling realistis yaitu ganjar-mahfud",2024-02-13 22:57:09+00:00,
1757539429252771946,@Arie_Kriting numpang ketawa aja ya😂😂😂😂😂😂,2024-02-13 22:57:08+00:00,
1757539419240997131,@prinsipemago HAHAHAAHAHHAAHAHAHAHAHAHAHA,2024-02-13 22:57:05+00:00,
1757539366623396148,"suara saya akan saya dedikasikan bagi partai buruh, satu-satunya partai yang tidak mengusung capres cawapres 01 02 maupun 03.",2024-02-13 22:56:53+00:00,
1757539334150861060,@MswatiKing_01 Aliyedondoka ni Lucas Vasquez Kaka sio CR7,2024-02-13 22:56:45+00:00,
1757539325149896802,"Mau nyoblos, rasanya degdegan bgt dari kemarin. padahal ini bukan yg pertama kali😄😄",2024-02-13 22:56:43+00:00,
1757539320519659722,eh gue pake outfit warna merah karena emang gue suka warnanya bukan karena gue pendukung paslon onoh TAKUT BANGET DICAP BEGITU aku kan all in 01 #AMINmenang,2024-02-13 22:56:42+00:00,AMINmenang
1757539305952850265,"Investasi Rumah Kost Di Kampus IPB Bogor, minat Langsung Whatsapp https://t.co/T61yWCOOff",2024-02-13 22:56:38+00:00,
1757539286583230775,@Mariyerh__ Jazakallahu khair,2024-02-13 22:56:34+00:00,
1757539275904823549,"Ayooo yg dukung palson 01, 03. Mau taruhan saldo gopay 500k sama aku gak?
Aku pegang 02 lolos putaran 2/menang 1 putaran.",2024-02-13 22:56:31+00:00,
1757539275367977293,"@msaid_didu banyakin doa dan istighfar. semoga Allah mudahkan urusan bangsa ini dan memberikan pemimpin terbaik. Jika pasangan 01 adalah orang yg Allah ridhoi, semoga jalannya Allah mudahkan. Aamiin ya rabbana",2024-02-13 22:56:31+00:00,
1757539258758537275,@dewiirawan13 Saya 01,2024-02-13 22:56:27+00:00,
1757539232648765533,@zarr_meen Wa alikum musalam.. Subah bakhir,2024-02-13 22:56:21+00:00,
1757539211178394004,@tubirfess Lo berharap di manusia. Siap2 kecewa dan skrg lo milih 01 atau 03 siap2 kecewa juga,2024-02-13 22:56:16+00:00,
1757539208775000194,@manyargubi Halah gak berdasar. Bisa aja 01 03 jg punya keinginan serupa.,2024-02-13 22:56:15+00:00,
1757539204090016045,"Jantung gue detaknya cepet bangettt, semoga ya yang terbaik hasilnya untuk 01",2024-02-13 22:56:14+00:00,
1757539118299443201,@Hamzabhatti980 Ap hai kaha sy.. 😁,2024-02-13 22:55:53+00:00,
1757539039824024007,@AllenDa_Alien @Opeolu_waa @Tp_timeless_01 @only1Sabiboss_ @Twispredicts @Big_explorerbet 80b7ab1a,2024-02-13 22:55:35+00:00,
1757539006626328906,@PARMAgiani 01 nyungsep aja bro. Politik sampah lu.,2024-02-13 22:55:27+00:00,
1757538982039372257,"@Srik4ndiMuslim2 548,7 rb suka, 28,1 rb komentar, Connie kritisi prabowo dan strategi jokowi  https://t.co/uS030Fm8JS",2024-02-13 22:55:21+00:00,
1757538939379089639,"@dusrimulya @14Simanis Keluarga Besar Kami mendukung  01, InsyaAllah AMIN. 

🥰",2024-02-13 22:55:11+00:00,
1757538892021149927,"@juntak1979 @Gi_N0ng Woi taik,siapapun Paslon nya ngk lepas dri uang,ngk usah lu nyalahin 02,03,01,smua udh di atur hal"" gtuan",2024-02-13 22:55:00+00:00,
1757538879140422129,"""Duh pilpres pilih sapa ya, aku takut banget salah pilih nih""

""Yah, Pantesan ga nikah nikah""

""Maksud ?""

""Orangnya pemilih""

""Bejir lah, Fak kata gue teh""",2024-02-13 22:54:56+00:00,
1757538851973992855,"@LemonEnergy_ @RofiKrnwn @irgy__ @idextratime @bliblidotcom Makanya jangan ngandelin epic moment epic moment, tpi liat pemain dari performa dilapangan satu musim",2024-02-13 22:54:50+00:00,
1757538762790519204,"@VIVAcoid Lah ini badan goib bener, tau-tau kerja. Sewaktu 01 ama 03 kena hoaks pada kemana ini badan, goib bener tau2 muncul 🗿",2024-02-13 22:54:29+00:00,
1757538756679335981,"yuk guys jangan pupus harapan, masih ada titik terang 01 menang.",2024-02-13 22:54:27+00:00,
1757538749951721624,"@astryetc Asli sampe ada bgt tuh aku nerima serangan “ah lu mah dr awal emg suka 01 kan? makanya nyerang terus”
Dan yang ngomong adalah sodara aku sendiri 🙂 Segitunya sampe lupa ikatan sodara wkwk",2024-02-13 22:54:26+00:00,
1757538746583724233,"@Dahnilanzar @KemhanRI 548,7 rb suka, 28,1 rb komentar, Connie kritisi prabowo dan strategi jokowi  https://t.co/uS030Fm8JS",2024-02-13 22:54:25+00:00,
1757538744079614388,"@kuncisitu wkwkwkw iya kak kalo udah bener bener bingung mau pilih yang mana, coblos aja semuanya, biar kertasnya gak disalah gunakan. aku 01 WKWKWK😭",2024-02-13 22:54:24+00:00,
1757538736022376849,@AbdulRachimmks 01 insyaallah,2024-02-13 22:54:22+00:00,
1757538715923255698,"Ngga berani ngomong apa2 di rl, karena udah dibilang ""pendukung 01 ngejelek2in paslon 02 parah banget"" wkwk pdhl 02 juga ngata2in paslon lain sebegitunyq",2024-02-13 22:54:18+00:00,
1757538574369722848,@oveenos Wah berarti emang lo kurang baca berita2 soal 01 dulu jd gubernur jkt sih wkwk mungkin lo jg bukan orang jkt kali ya yg ga ngerasain lgsg hasilnya. Nih kalo mau baca apa aja yg udh dilakuin anies pas jd gubernur https://t.co/XkdxnqAB8W ada disitu pencapaian dia jd gubernur,2024-02-13 22:53:44+00:00,
1757538562117951643,@_amienatu Hasbunallah abun fada ne kuma daga wasa sai masifa.,2024-02-13 22:53:41+00:00,
1757538502370332909,Mari kita bekerja hari ini 🔥😊,2024-02-13 22:53:27+00:00,
1757538494736703615,"@lilbitfragile @sadbiitchie @sophiamega ((Twitter full buzzer 01))

Lah aplikasi kandang monyet isinya buzzer 02 🤣",2024-02-13 22:53:25+00:00,
1757538492681523703,"Tetap pilih 01 walaupun kekk nya dicurangi wkwk  , #AMINmenang",2024-02-13 22:53:24+00:00,AMINmenang
1757538490114597271,Ini nih yg gw takutin kalo 01 menang. Banyak penumpang gelapnya kelompok radikal.,2024-02-13 22:53:24+00:00,
1757538478101864667,"@ahgalucu @zqhr Moso sih, Lo pikir kek gini gak termasuk ngejudge gitu?

Goblokkkk gak usah ngarang lu njing https://t.co/a22NFktd5P",2024-02-13 22:53:21+00:00,
1757538460934803901,"good morning(﹡ˆ﹀ˆ﹡ )

Happy Valentine💋",2024-02-13 22:53:17+00:00,
1757538453523497180,@wordfangs Ditiktok ad yg bilang sekampung ga dapet surat undangan pdhl dkung 01,2024-02-13 22:53:15+00:00,
1757538428294484066,"@drunkbychlorine ANGEL LUCI AAAAHHH
LILITH 🥺
💙💙",2024-02-13 22:53:09+00:00,
1757538421449662829,"Jika AMIN 01 kalah, kami pendukungnya tentu kecewa. Tapi kami maklum karena... #DirtyVote

Dan jika AMIN menang, itu adalah keajaiban, bukti bahwa PERTOLONGAN ALLAH sedang bekerja.

Ayo berdoa meminta pertolongan Allah demi PERUBAHAN Indonesia.",2024-02-13 22:53:07+00:00,DirtyVote
1757538402793349582,"@fadlizon https://t.co/uS030Fm8JS
Cukup @fadlizon",2024-02-13 22:53:03+00:00,
1757538396841669085,@LemonEnergy_ @RofiKrnwn @irgy__ @idextratime @bliblidotcom Gk akan jadi tuh gol kalo kdb gk assist,2024-02-13 22:53:01+00:00,
1757538346497380853,Yang menang 01,2024-02-13 22:52:49+00:00,
1757538344186286140,"Halah temen gue yg 02 alasannya, “ga suka Capres 01 karena banyak bacot” “ga suka Capres 03 karena boneka 2.0”

Kayak, ga bisa lihat the bigger picture of what would happen kalo 02 menang bakal aturan apalagi yg dirubah dan sejauh mana ngerubahnya, gws😓",2024-02-13 22:52:49+00:00,
1757538327983800502,@lilst0pid @tanyarlfes Siip kamu tinggal sumatra 🫵🤣,2024-02-13 22:52:45+00:00,
1757538306500530551,@PreciosaKanti jiah 01 03 mbk koalisi ggagal nih ekekwn,2024-02-13 22:52:40+00:00,
1757538274615378143,"@Mantanmontir22 @realfedinuril @prabowo @Dahnilanzar 01. Israel &amp; Sekutu, media2, membombardir dunia bhw Yerusalem adalah Ibukota Israel.

Tdk perlu menulis Kerjasama dgn Israel.
Menulis Kerjasama dgn Yerusalem dlm kaitan dgn Israel adalah salah satu cara menanamkan Stigma Yerusalem adalah Ibukota Israel.

&gt;&gt;&gt;",2024-02-13 22:52:32+00:00,
1757538260778471894,Yang menang 01,2024-02-13 22:52:29+00:00,
1757538233758687403,@BangWin04 @tvOneNews Gw setuju apa kata fadli zon . Gw pilih 01 tapi jijik ama orang yg 10 taun mingkem  baru di ahir teriak 2...munafik tulen itu,2024-02-13 22:52:23+00:00,
1757538223147167960,"@Jemark_01 Happy Birthday Jaehyun! Semoga karir semakin sukses, panjang umur dan sehat selalu. Semoga hal yang baik selalu datang untukmu!🫶🍑

HAPPY JAEHYUN DAY
#나의_자부심_재현_생일축하해
#27thValentineWithJaehyun",2024-02-13 22:52:20+00:00,"나의_자부심_재현_생일축하해, 27thValentineWithJaehyun"
1757538210652237897,sama!!! aku juga naksir banget sama mas-mas ini :(,2024-02-13 22:52:17+00:00,
1757538180595925086,"@SOBAT_ANIES InsyaAllah 01 Menang.
#AMINmenang",2024-02-13 22:52:10+00:00,AMINmenang
1757538151344779276,@NenkMonica Inshaallah...01 AMIN,2024-02-13 22:52:03+00:00,
1757538145359585627,"@iwanfals AMIN 01 , tetap yg Terbaik dan Tersayang 💌💌💌 ☝️☝️☝️",2024-02-13 22:52:01+00:00,
1757538117303816658,@afta_01 @AndreasSolusi Simbul ape maknenye nih? Oplosan?,2024-02-13 22:51:55+00:00,
1757538080133640671,"@MrDepalitto7 Nitanunua rozari takatifu =1000
Itakayobaki nitaitumia kwenye mambo mengene especially nauli.",2024-02-13 22:51:46+00:00,
1757538065407742401,"@penuh_drama @convomfs 1. dari awal itu konteksnya soal 'crush' bukan 'keluarga' kenapa lo ubah jadi 'keluarga'?

2. kalau crushnya pilihannya 01 dan sender mau cut off gimana? Tetep aja Wajar soal 'cut off'nya. nggak lebay.

hanya saja nantinya yg akan di kritisi itu alasannya.",2024-02-13 22:51:42+00:00,
1757538039340105982,"@MurtadhaOne1 Versinya 01 yg menang 01,versinya 03 yg menang 03,seterahlahhhh",2024-02-13 22:51:36+00:00,
1757538022306836780,@Asifspeaks2 Yh ab 40 wan krwne ahi hn  N league ka,2024-02-13 22:51:32+00:00,
1757538018511208836,@Jandamuda2001 Ini orang mana yang menggunakan cd biru,2024-02-13 22:51:31+00:00,
1757537993324397053,@sosmedkeras SALAM 4 JARI ITU INISIASI MASYARAKAT SIPIL YANG GAADA DI TKN. PLS STOP ITU BUKAN KOALISI 01+03. NIH INISIATORNYA https://t.co/HaVVEsR3ro,2024-02-13 22:51:25+00:00,
1757537973632217527,@xandreanda @democrazymedia Tipikal 01 wkwkk,2024-02-13 22:51:21+00:00,
1757537959425999157,@raihanatauiyan @Septian38465637 @pergabutan86 @04JoFiKa @muchlis_ar Ahlinya bacot ya junjungan elu 01,2024-02-13 22:51:17+00:00,
1757537950005604750,@tvOneNews hahahahahha..... ayo segera laporkan. Klo ancaman via WA insya allah cepat ketemunya. 01 - enol dua hari ketemu lha. Ayo buktikan.,2024-02-13 22:51:15+00:00,
1757537917784781264,"@0tk0il ""gw ga nonton tu film dari awal sampe akhir, cuma cuplikan2nya doang"". Case closed...",2024-02-13 22:51:07+00:00,
1757537910860259593,"@theluckiestboy digandeng nggo nyoblos 01 kui, rung bar jane mimpimu malah kwe wes tangi.",2024-02-13 22:51:06+00:00,
1757537871991587178,@dheniema @Deckagust @PrabsGibs @Hendros02 @Alexemeru @FDonghun @fais21804461 @mas_veel @are_inismyname @florieliciouss ok gas ok gas asal jangan 01😛,2024-02-13 22:50:56+00:00,
1757537867017134089,"@ryliebasley @sophiamega Sama bgt.. saya 01 sendiri tp saya bangga dan berasa keren bgt,",2024-02-13 22:50:55+00:00,
1757537847282954716,"Bismillah, pagi ini nyoblos 01, partainya PKS 👍
#01AMINwinElection 
#01AMINwinElection",2024-02-13 22:50:50+00:00,"01AMINwinElection, 01AMINwinElection"
1757537836709061083,@Faraz_kepri @mickeystoreeid @tanyarlfes Bandingin sama 01 03 dulu cepet. Tuh nonton dirty vote aja gue liat datanya gerindra gaada anggota yg korup samsekkk ketika partai yg lain banyak korup🤭,2024-02-13 22:50:48+00:00,
1757537830690263109,"@idextratime semangat admin ETI @tirta_cipeng. 01 pasti kalah sama org2 biadab tpi tetep harus semangat, soalnya ntr pajaknya naik buat bangun IKN",2024-02-13 22:50:46+00:00,
1757537830283411932,Insyaalloh mantab ..pilihh 01,2024-02-13 22:50:46+00:00,
1757537791783641517,@Shazalimuhamma Ina kallon yake,2024-02-13 22:50:37+00:00,
1757537786213941380,@dwinnura @dayatpiliang Mau yg menang nya 01 02 03 juga sama aja,2024-02-13 22:50:36+00:00,
1757537782426370490,"@MurtadhaOne1 Biar 01 dan 03 yang menang exit pool luar negeri, kalo dalam negeri cukup 02 yg menang",2024-02-13 22:50:35+00:00,
1757537778307580073,"@0tk0il Kemarin masa tenang,,, no 02 masa lalu,,  no 01 masa depan. 

#AMINmenang",2024-02-13 22:50:34+00:00,AMINmenang
1757537731545288978,"@gegezeta @AdhizBuana Hussst, nanti lu dibilang baperan bg, gak usah ditanggepin, haha, biarkan dunia kebenaran dan kecerdasan milik pendukung 01. Intinya mereka percaya bansos di istana krn pemilu ituu nyata bukan hoax",2024-02-13 22:50:23+00:00,
1757537692831940667,@WandyWv Ouh 😅😅 kirain saya orang Barat 🤭,2024-02-13 22:50:14+00:00,
1757537620588961799,"@abekdun - Putaran 2 tanpa 03, suara pecah ke 01 (4jari) &amp; 02 ( Kalo Jokowi mau turun gunung 😂😂).
-2 Putaran tanpa 01, suara 70-80% ke 03 (pro Oposisi bjir)
-2 Putaran tanpa 02, suara 50-50 karna kayak reset lagi dari suara 02 yg pro pemerintah dipaksa buat milih salah 1 paslon oposisi",2024-02-13 22:49:56+00:00,
1757537594001564082,@hannajoe20 Tetap AMIN 01 ...salam perubahan...menang kalah urusan Allah....memilih pemimpin yg cerdas jujur dan amanah itu kewajiban ...,2024-02-13 22:49:50+00:00,
1757537586103673087,"buat yg kemaren ngeributin tanggal rabu abu segala macem sampe ujungnya perang agama dan nyerang 01 dengan politik identitas, GOBLOK LU SEMUA PADA RIBUT WKWKWKW. lu liat ni alsan mereka milih 14 februari pasti karna ini 😇🙏🏻",2024-02-13 22:49:48+00:00,
1757537572216299658,@dr_koko28 Loh selama ini kemana dok. Bawaslu udah ngungkap keganjalan keganjalan dari semenjak awal sampai akhir bukti kecurangan yang 80 % di pihak paslon 03. Dari mulai surat suara sampai pemegangan ketua PPK di seluruh indonesia untuk mencoba memenangkan paslon 03 &amp; 01.,2024-02-13 22:49:45+00:00,
1757537554520490230,"cawapres 02 nyinggung blockchain sampe masuk coindesk gatau nanti di seriusin gak, cawapres 03 juga nyinggung crypto tapi bareng sama judol kek kesannya negatif, 01 nihil. yg pasti ga ngaruh orang crypto gede juga karna komunitasnya paling malak pajek doang ujungnya 🤣",2024-02-13 22:49:41+00:00,
1757537550150103246,01 sama 03,2024-02-13 22:49:40+00:00,
1757537538712186936,@Dennysiregar7 Idiih sorry ya koalisi ma 01...,2024-02-13 22:49:37+00:00,
1757537531539882049,@AbdulRachimmks Bismillahirrahmanirrahim 01...amin...,2024-02-13 22:49:35+00:00,
1757537529857978608,01 sama 02,2024-02-13 22:49:35+00:00,
